"nspnID","beta.b2a.bsl","lrnR_Appet.b2a.bsl","lrnR_Aver.b2a.bsl","PavBias.b2a.bsl","irNoiseXi.b2a.bsl","GoBias.b2a.bsl","iLik.b2a.bsl","beta.b2a.fu1","lrnR_Appet.b2a.fu1","lrnR_Aver.b2a.fu1","PavBias.b2a.fu1","irNoiseXi.b2a.fu1","GoBias.b2a.fu1","iLik.b2a.fu1","beta.b2a.fu2","lrnR_Appet.b2a.fu2","lrnR_Aver.b2a.fu2","PavBias.b2a.fu2","irNoiseXi.b2a.fu2","GoBias.b2a.fu2","iLik.b2a.fu2"
28043,17.51687,0.15825,0.184327,0.192964,0.109743,0.842223,-56.073278,NA,NA,NA,NA,NA,NA,NA,6.858363,0.070065,0.139197,0.406977,0.066507,-0.098726,-70.659416
28076,6.156794,0.098533,0.081744,1.578771,0.086986,0.90569,-64.953474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28092,10.685678,0.430321,0.184769,0.188056,0.029326,0.440492,-36.325112,11.53893,0.271203,0.239272,0.339266,0.043247,0.772161,-29.415197,9.379221,0.243691,0.368039,0.050985,0.044675,1.319218,-36.772261
28142,5.999051,0.051842,0.057813,0.103258,0.058871,-0.336681,-87.130178,NA,NA,NA,NA,NA,NA,NA,3.798647,0.07419,0.202455,0.07821,0.073617,0.559383,-86.051209
28225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28399,13.323382,0.302909,0.140872,0.079012,0.089034,-0.259534,-48.325961,NA,NA,NA,NA,NA,NA,NA,10.399501,0.146857,0.153327,0.159934,0.033337,0.063959,-55.48688
28431,13.524607,0.063966,0.188733,0.136546,0.185566,1.087066,-72.298952,NA,NA,NA,NA,NA,NA,NA,1.828818,0.517149,0.387066,0.078385,0.084812,0.677917,-91.631405
28480,7.595513,0.249763,0.423834,0.086141,0.045616,1.447153,-50.014854,NA,NA,NA,NA,NA,NA,NA,7.422877,0.270271,0.468975,0.225623,0.03399,0.836432,-38.890216
28571,9.204383,0.117186,0.067667,0.113076,0.194959,1.071374,-75.887465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28647,9.014792,0.196063,0.402971,0.097377,0.041399,0.847256,-37.31851,NA,NA,NA,NA,NA,NA,NA,6.245941,0.168112,0.125126,0.089895,0.0368,0.370117,-54.442783
28670,2.972216,0.490879,0.230098,0.11347,0.074555,-0.042652,-87.992573,NA,NA,NA,NA,NA,NA,NA,8.764862,0.274694,0.087123,0.14995,0.027515,0.105837,-45.370319
28704,14.387761,0.187951,0.569164,0.091173,0.052438,1.083927,-30.726947,NA,NA,NA,NA,NA,NA,NA,8.679191,0.275582,0.776387,0.131008,0.019328,0.655506,-27.519395
28738,4.020472,0.428852,0.568863,0.092777,0.044267,0.86321,-67.791805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28746,12.000942,0.174582,0.143562,0.45803,0.026555,0.547334,-36.654828,11.101113,0.176601,0.202648,0.04198,0.03825,1.169352,-35.186806,42.147722,0.068898,0.137307,0.078319,0.160983,-0.184067,-62.898913
28787,8.121048,0.106716,0.287505,0.043381,0.036459,1.109146,-48.250827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28829,5.958058,0.358398,0.239911,0.229992,0.035961,0.857579,-45.426003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29298,5.087018,0.090999,0.150088,0.05164,0.077056,0.318028,-77.65824,NA,NA,NA,NA,NA,NA,NA,11.270336,0.264618,0.166882,0.238014,0.072873,0.847554,-50.543206
29447,5.553679,0.109367,0.228277,0.217528,0.130985,0.834109,-80.243023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29520,9.414878,0.120717,0.489701,0.322575,0.08131,1.979535,-42.199976,NA,NA,NA,NA,NA,NA,NA,21.511944,0.281095,0.058159,0.517858,0.051781,0.038153,-42.219615
29538,9.565882,0.196726,0.045207,0.184777,0.030415,0.029151,-50.539408,NA,NA,NA,NA,NA,NA,NA,17.660415,0.113005,0.262062,0.20108,0.041043,1.009984,-32.787529
29629,9.118173,0.212008,0.040381,1.173049,0.172321,0.930907,-85.059151,NA,NA,NA,NA,NA,NA,NA,7.726156,0.244232,0.47352,0.066989,0.061418,1.518079,-44.662357
29637,10.146326,0.220362,0.057792,0.175754,0.155191,0.294025,-64.945211,NA,NA,NA,NA,NA,NA,NA,3.742302,0.480239,0.031019,0.070383,0.041222,-0.022596,-82.094886
29660,3.949693,0.252324,0.097842,0.13847,0.098723,2.237202,-62.533337,NA,NA,NA,NA,NA,NA,NA,20.145079,0.101906,0.064276,0.051784,0.053095,1.139873,-57.256405
29801,8.492518,0.388151,0.258072,0.172977,0.042781,1.039298,-43.123032,NA,NA,NA,NA,NA,NA,NA,4.658759,0.123711,0.602245,0.236944,0.036929,-0.787588,-60.523305
29850,8.323343,0.39773,0.050956,0.136989,0.241101,1.281393,-82.441331,NA,NA,NA,NA,NA,NA,NA,9.692614,0.181955,0.109729,0.099297,0.121631,0.680289,-65.309046
29934,7.069988,0.088848,0.176157,0.063437,0.034906,0.22425,-52.705862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30122,9.438334,0.092708,0.169183,0.081027,0.033725,0.928667,-42.361256,NA,NA,NA,NA,NA,NA,NA,7.035629,0.277209,0.022449,0.11658,0.336063,1.558343,-92.721927
30148,11.264171,0.072842,0.054084,0.351119,0.060515,1.157782,-71.558301,NA,NA,NA,NA,NA,NA,NA,2.778485,0.051957,0.354314,0.278243,0.059429,0.976077,-75.693806
30163,2.044769,0.488549,0.456325,0.299172,0.066807,0.391835,-84.157659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30197,12.075078,0.244015,0.058109,0.115975,0.02897,1.475328,-41.064169,NA,NA,NA,NA,NA,NA,NA,13.370344,0.238112,0.434191,0.127997,0.116653,1.306563,-52.39798
30213,7.26894,0.134046,0.233225,0.077894,0.080818,1.190811,-57.897193,10.545456,0.082449,0.704093,0.282559,0.081418,1.267801,-56.244442,10.054218,0.185082,0.359129,0.116911,0.098017,-0.260251,-54.834135
30262,9.759112,0.141829,0.166389,0.375593,0.0674,-0.113801,-57.496375,NA,NA,NA,NA,NA,NA,NA,20.156666,0.139296,0.30698,1.577126,0.017721,1.239442,-15.841819
30353,10.855345,0.257429,0.788872,0.280242,0.276635,1.388225,-64.61264,NA,NA,NA,NA,NA,NA,NA,7.720238,0.1726,0.011117,0.142124,0.072249,-0.376062,-75.683618
30577,3.695896,0.07788,0.411872,0.282518,0.086429,0.979268,-75.776593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30593,2.841132,0.542316,0.427115,0.32057,0.059221,0.261425,-77.559065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30601,6.353258,0.093115,0.170059,0.22825,0.04095,0.931582,-61.518622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30643,9.242902,0.197778,0.073242,0.171983,0.080424,0.717083,-60.067302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30775,4.808025,0.025799,0.078415,0.486798,0.066334,0.442328,-87.2662,NA,NA,NA,NA,NA,NA,NA,3.5951,0.269543,0.676655,0.113516,0.062293,0.370493,-66.56334
30809,2.960619,0.437469,0.134912,0.215324,0.088357,0.630128,-86.191041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30825,0.655161,0.079721,0.051746,0.179906,0.088555,0.440277,-104.205221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30833,2.752449,0.138912,0.023199,0.314123,0.077368,0.124918,-97.100257,NA,NA,NA,NA,NA,NA,NA,1.879442,0.19122,0.033427,0.20316,0.050316,-1.027952,-85.346464
30924,6.335896,0.152183,0.185523,0.1564,0.268613,0.328474,-84.298682,9.891486,0.198725,0.299243,0.156716,0.039108,0.911828,-52.324418,NA,NA,NA,NA,NA,NA,NA
30973,7.366557,0.247542,0.00984,0.127431,0.049465,0.981061,-66.426881,NA,NA,NA,NA,NA,NA,NA,11.724197,0.129688,0.00886,0.042453,0.076843,1.379219,-78.734223
30999,7.478203,0.127081,0.075957,0.164801,0.052665,0.667979,-57.794305,NA,NA,NA,NA,NA,NA,NA,6.065928,0.060646,0.275494,0.053139,0.067755,-0.196153,-76.977685
31013,2.158092,0.207315,0.347814,0.10027,0.080181,0.15836,-97.690421,NA,NA,NA,NA,NA,NA,NA,3.864216,0.679064,0.12659,0.080057,0.056148,0.038611,-73.480491
31070,13.042992,0.227581,0.084937,0.118481,0.059769,1.309264,-49.764678,NA,NA,NA,NA,NA,NA,NA,11.859261,0.165092,0.064026,0.062064,0.054919,0.461921,-48.823642
31088,0.976302,0.192804,0.270129,0.201697,0.087802,0.932055,-90.278324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31104,7.055451,0.520214,0.209274,0.147609,0.114106,-0.357082,-63.502765,NA,NA,NA,NA,NA,NA,NA,8.776574,0.073069,0.112407,0.334654,0.032291,-0.387571,-55.700784
31112,2.311765,0.064013,0.048252,0.168032,0.056829,-1.14473,-84.644376,NA,NA,NA,NA,NA,NA,NA,10.640441,0.285434,0.13796,0.066383,0.098297,1.125114,-54.441176
31179,6.322015,0.283256,0.710456,0.062283,0.345275,-0.343502,-95.699685,NA,NA,NA,NA,NA,NA,NA,1.469136,0.400532,0.366085,0.444837,0.06563,0.06157,-98.087645
31229,4.244142,0.261562,0.556174,0.154141,0.058265,1.218815,-60.943335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31237,20.950253,0.301286,0.192392,0.275945,0.079714,1.036297,-47.054118,NA,NA,NA,NA,NA,NA,NA,7.228592,0.213049,0.177458,0.180709,0.048462,1.002477,-53.806905
31278,14.281889,0.193453,0.05947,0.260787,0.115955,-0.382787,-58.418078,NA,NA,NA,NA,NA,NA,NA,67.700064,0.128508,0.584246,0.062489,0.037292,0.028411,-31.082764
31310,11.619262,0.144401,0.25269,0.127875,0.022341,-2.652185,-33.606283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31377,19.575518,0.115493,0.214685,1.819482,0.084499,1.593458,-35.065646,NA,NA,NA,NA,NA,NA,NA,4.815866,0.106974,0.135961,0.865868,0.026664,2.130324,-47.252711
31401,12.056954,0.289895,0.18701,0.098426,0.04787,1.064577,-48.098063,NA,NA,NA,NA,NA,NA,NA,8.325561,0.249923,0.641552,0.087967,0.112938,0.74094,-50.061402
31526,1.28265,0.276358,0.164935,0.138094,0.087721,1.232313,-85.116181,NA,NA,NA,NA,NA,NA,NA,8.325809,0.185744,0.112066,0.230701,0.082308,-0.158009,-62.845873
31534,13.709091,0.056675,0.240737,0.279448,0.037144,1.155876,-35.268442,NA,NA,NA,NA,NA,NA,NA,10.361038,0.052384,0.142461,0.718394,0.07046,0.219944,-60.80723
31542,1.288312,0.170136,0.088216,0.478403,0.088152,0.560316,-95.777968,NA,NA,NA,NA,NA,NA,NA,0.495022,0.06088,0.187705,0.105256,0.069816,0.700265,-100.480789
31559,7.260671,0.181811,0.640959,0.095441,0.029511,0.811713,-38.731603,NA,NA,NA,NA,NA,NA,NA,5.251677,0.152184,0.151882,0.121701,0.03276,0.57694,-60.553283
31674,9.968166,0.149969,0.023086,0.358704,0.06731,-0.983884,-65.128712,NA,NA,NA,NA,NA,NA,NA,5.933367,0.064694,0.073383,0.804104,0.035789,1.327837,-64.552282
31724,29.207812,0.116636,0.403477,0.32623,0.106446,1.744586,-42.296242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31765,1.350247,0.098238,0.051777,0.220689,0.078433,-0.24701,-102.549466,NA,NA,NA,NA,NA,NA,NA,0.690274,0.185807,0.056306,0.110389,0.068302,0.236854,-105.972849
31856,8.301105,0.119397,0.073586,0.252428,0.036471,0.244509,-46.800404,NA,NA,NA,NA,NA,NA,NA,5.149309,0.264762,0.263757,0.320134,0.035262,-0.063105,-53.956235
31880,17.118191,0.127087,0.427707,0.42584,0.242528,1.534766,-67.060685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31906,8.753243,0.206681,0.2595,0.157077,0.126004,1.210021,-59.518946,NA,NA,NA,NA,NA,NA,NA,4.471539,0.320328,0.54381,0.079074,0.045998,-0.345486,-64.327211
31922,11.503537,0.160288,0.192674,0.121939,0.130401,1.033848,-60.202125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31971,5.861634,0.149132,0.169903,0.150895,0.065907,0.838279,-65.792246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31997,1.453757,0.214587,0.360354,0.186091,0.089677,2.25342,-58.705708,NA,NA,NA,NA,NA,NA,NA,2.104752,0.090112,0.044597,0.310292,0.058249,0.3577,-99.585619
32003,2.237898,0.043144,0.20677,0.254568,0.070661,1.486778,-77.68204,NA,NA,NA,NA,NA,NA,NA,3.607134,0.053503,0.118976,0.81025,0.078639,0.230865,-82.911275
32052,3.967826,0.145669,0.048103,0.122943,0.079951,0.380769,-87.306712,NA,NA,NA,NA,NA,NA,NA,0.895927,0.131236,0.149155,0.148988,0.07149,1.126297,-88.34316
32078,2.559122,0.024991,0.193707,0.431594,0.070605,0.278796,-97.543157,NA,NA,NA,NA,NA,NA,NA,1.703636,0.195691,0.077828,0.313959,0.064141,-0.19767,-97.846917
32110,0.924089,0.136833,0.054205,0.237301,0.082387,-0.086973,-105.06259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32128,7.250195,0.147249,0.070564,0.153234,0.039422,1.29854,-56.271928,NA,NA,NA,NA,NA,NA,NA,2.636621,0.343336,0.446487,0.076791,0.073571,1.177421,-77.921315
32151,14.699277,0.134858,0.388372,0.167873,0.156615,1.349215,-60.829652,NA,NA,NA,NA,NA,NA,NA,10.568242,0.067284,0.157823,0.266964,0.028945,0.578725,-47.752261
32177,9.158699,0.245857,0.389402,0.136323,0.038547,0.400273,-35.75537,NA,NA,NA,NA,NA,NA,NA,6.28761,0.091734,0.323905,0.219439,0.035847,-0.506652,-61.21086
32193,2.579881,0.306529,0.042732,0.214302,0.105104,1.060206,-83.146838,NA,NA,NA,NA,NA,NA,NA,0.74452,0.117807,0.161876,0.135895,0.06823,1.263741,-83.811555
32250,1.628992,0.062787,0.032808,0.797148,0.080122,0.62283,-97.487121,NA,NA,NA,NA,NA,NA,NA,2.552083,0.093174,0.113037,1.675609,0.042009,-1.161261,-79.705138
32359,11.772349,0.120356,0.25277,0.189648,0.046098,1.009844,-46.09645,NA,NA,NA,NA,NA,NA,NA,6.422676,0.627043,0.08791,0.290679,0.045862,1.666029,-60.216306
32367,3.438386,0.133291,0.044659,0.248293,0.060582,1.655131,-62.100981,NA,NA,NA,NA,NA,NA,NA,9.694783,0.317694,0.202929,0.072668,0.089454,1.636398,-56.050938
32391,3.327924,0.030423,0.161065,1.25828,0.066617,-0.087512,-94.123046,NA,NA,NA,NA,NA,NA,NA,7.993126,0.153749,0.048575,0.564521,0.214152,1.082697,-85.135094
32417,8.654205,0.296038,0.031422,0.131564,0.260071,1.357419,-84.268069,NA,NA,NA,NA,NA,NA,NA,1.758199,0.285652,0.65326,0.083556,0.064239,0.956738,-86.643634
32458,4.963016,0.194186,0.015653,0.173362,0.07226,0.665631,-77.525501,NA,NA,NA,NA,NA,NA,NA,7.281213,0.034584,0.128148,0.163732,0.211254,1.381625,-89.329432
32524,5.378679,0.382167,0.070323,0.097491,0.051157,1.262966,-62.031713,NA,NA,NA,NA,NA,NA,NA,5.274987,0.165347,0.031381,0.120258,0.052787,-0.747983,-83.808865
32581,13.239198,0.022398,0.244913,0.049355,0.086851,-1.155378,-65.689451,NA,NA,NA,NA,NA,NA,NA,2.425971,0.280734,0.034547,0.098997,0.059887,1.613845,-71.006157
32664,8.619186,0.147522,0.362335,0.121947,0.092334,1.207978,-56.530484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32672,5.434784,0.140466,0.016284,0.155662,0.063011,0.955659,-77.683066,NA,NA,NA,NA,NA,NA,NA,1.173008,0.442334,0.091925,0.129229,0.067176,0.177647,-101.477588
32862,3.58777,0.097955,0.317906,0.206325,0.040775,2.086629,-59.546585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33035,9.600566,0.076951,0.159175,0.316907,0.10461,0.839229,-57.334783,NA,NA,NA,NA,NA,NA,NA,8.771883,0.13976,0.349709,0.103025,0.104676,1.439178,-57.362202
33050,1.93491,0.282451,0.156378,0.574528,0.081062,0.137731,-91.666443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33092,16.305453,0.328604,0.723356,0.400345,0.13225,2.052748,-52.293901,NA,NA,NA,NA,NA,NA,NA,8.703726,0.474479,0.487012,0.048325,0.023658,1.371256,-37.260489
33100,0.764348,0.294676,0.086376,0.201749,0.087251,0.220722,-103.84271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33134,1.591629,0.19444,0.117231,0.098161,0.068673,-0.416324,-96.334048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33183,16.927727,0.036567,0.093607,0.098294,0.053209,0.772329,-85.151377,NA,NA,NA,NA,NA,NA,NA,5.45466,0.143541,0.025828,0.097766,0.055006,0.734238,-71.150565
33217,9.295729,0.295967,0.342155,0.204121,0.070667,2.39857,-46.662063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33316,5.733106,0.177409,0.124751,0.147388,0.069153,-0.149064,-56.618705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33407,12.54765,0.110102,0.125387,0.175759,0.084639,0.148031,-58.092445,NA,NA,NA,NA,NA,NA,NA,11.787626,0.164757,0.190985,0.200962,0.04211,1.071845,-48.171447
33431,17.215789,0.184818,0.3224,0.089911,0.15766,1.400954,-55.1594,NA,NA,NA,NA,NA,NA,NA,2.279322,0.421259,0.658485,0.129966,0.066901,0.450533,-80.045571
33449,7.907335,0.122573,0.015593,0.076346,0.048202,0.232059,-83.538267,NA,NA,NA,NA,NA,NA,NA,6.408477,0.121386,0.024095,0.156779,0.033114,0.070775,-69.497702
33464,10.332602,0.399169,0.246307,0.120424,0.064988,0.513788,-50.884659,NA,NA,NA,NA,NA,NA,NA,8.479343,0.181551,0.256024,0.098989,0.033629,0.938324,-47.345359
33522,10.605514,0.265711,0.173841,0.073488,0.062925,1.881863,-44.044374,NA,NA,NA,NA,NA,NA,NA,4.261751,0.359335,0.265929,0.078091,0.046614,0.250654,-63.306558
33530,5.371423,0.081804,0.041043,0.521431,0.192757,0.608167,-91.557132,NA,NA,NA,NA,NA,NA,NA,3.543733,0.155517,0.093353,0.605527,0.076523,0.378653,-80.928731
33639,10.746598,0.098258,0.038047,0.900599,0.047111,0.63516,-56.486165,NA,NA,NA,NA,NA,NA,NA,6.660546,0.083662,0.114732,0.390157,0.032355,0.437383,-66.867812
33753,3.857998,0.080749,0.074175,0.52524,0.203805,1.678022,-79.295989,NA,NA,NA,NA,NA,NA,NA,2.667461,0.444865,0.19106,0.218189,0.039733,-1.381843,-73.650293
33803,4.713803,0.394096,0.113632,0.271709,0.050075,0.694811,-74.093773,NA,NA,NA,NA,NA,NA,NA,5.17907,0.43637,0.447244,0.065768,0.038606,0.250585,-47.628676
33829,5.839122,0.047309,0.34711,0.319901,0.249732,1.090668,-87.727248,NA,NA,NA,NA,NA,NA,NA,5.160364,0.022996,0.230864,0.11527,0.051658,0.756462,-78.52277
33845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33894,2.515086,0.02919,0.103577,0.965237,0.070366,0.451723,-96.117057,NA,NA,NA,NA,NA,NA,NA,10.354347,0.285505,0.38937,0.044674,0.021442,1.559332,-27.297583
34025,6.340462,0.142967,0.015493,0.209741,0.057167,0.570459,-80.974943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34033,1.783964,0.231085,0.026923,0.201827,0.074986,0.770123,-89.849746,NA,NA,NA,NA,NA,NA,NA,5.814592,0.235503,0.200877,0.103497,0.113433,0.787938,-60.975851
34041,4.93542,0.12093,0.013588,0.761331,0.05953,0.906831,-73.236626,NA,NA,NA,NA,NA,NA,NA,3.316793,0.258551,0.222453,0.265866,0.040777,0.250329,-78.505809
34132,12.304223,0.13851,0.331004,0.130599,0.054679,1.32507,-32.306225,NA,NA,NA,NA,NA,NA,NA,9.443577,0.166588,0.306978,0.081221,0.263875,1.846459,-78.454308
34199,9.141313,0.091095,0.050556,0.146236,0.031369,1.359382,-58.398677,NA,NA,NA,NA,NA,NA,NA,6.477636,0.280425,0.044823,0.100566,0.1688,0.233185,-81.39927
34207,8.934539,0.23625,0.086325,0.235404,0.061352,-0.066506,-51.407261,NA,NA,NA,NA,NA,NA,NA,5.241387,0.08979,0.314917,0.195013,0.040784,-0.171999,-75.842342
34272,3.545999,0.21471,0.409227,0.096602,0.099352,0.05545,-74.097054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34280,6.737853,0.089557,0.225219,0.227961,0.032945,-1.146883,-52.682337,NA,NA,NA,NA,NA,NA,NA,12.94029,0.250104,0.353818,0.324991,0.051638,0.960202,-32.805661
34314,3.675021,0.179082,0.186562,0.423396,0.04884,-1.100955,-73.899782,NA,NA,NA,NA,NA,NA,NA,7.297685,0.045337,0.144146,0.648859,0.038034,0.591826,-72.669324
34421,4.372413,0.595683,0.027207,0.10023,0.131392,0.999998,-84.981481,NA,NA,NA,NA,NA,NA,NA,5.622031,0.114329,0.039681,0.136023,0.053399,0.568432,-77.353372
34470,2.452191,0.084177,0.079839,0.320061,0.075143,0.659119,-89.677915,NA,NA,NA,NA,NA,NA,NA,4.072271,0.326566,0.55552,0.0612,0.220831,0.890231,-77.302961
34520,9.698091,0.177842,0.228554,0.267794,0.082822,1.056712,-59.764107,NA,NA,NA,NA,NA,NA,NA,7.181412,0.329191,0.149957,0.079374,0.029407,0.962776,-56.892694
34538,5.728808,0.070987,0.101177,0.599488,0.041823,0.251722,-73.416628,NA,NA,NA,NA,NA,NA,NA,3.160705,0.066341,0.043147,0.105367,0.05087,0.037933,-89.890162
34629,2.87847,0.170597,0.574092,0.242171,0.058663,-0.249114,-78.5303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34686,7.691333,0.060004,0.164924,0.12172,0.048469,0.995964,-56.329722,NA,NA,NA,NA,NA,NA,NA,13.585922,0.312118,0.440887,0.090198,0.052667,0.622469,-33.659409
34736,5.409527,0.067081,0.066684,0.078907,0.054987,-0.023919,-85.015856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34744,13.082482,0.211273,0.029373,0.45017,0.108849,0.413667,-72.612459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34843,9.665302,0.142209,0.036846,0.159876,0.030236,1.667453,-52.825925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34884,4.141551,0.232179,0.12015,0.204078,0.093521,0.111429,-82.147938,NA,NA,NA,NA,NA,NA,NA,8.772889,0.122117,0.290251,0.230965,0.069413,1.83138,-50.849268
34918,5.767842,0.205862,0.708337,0.084537,0.220706,0.717875,-78.4208,NA,NA,NA,NA,NA,NA,NA,7.277881,0.492701,0.287348,0.222082,0.057747,-0.087319,-59.002303
34983,10.535624,0.332041,0.081008,0.224742,0.084484,0.905797,-63.886558,NA,NA,NA,NA,NA,NA,NA,9.21252,0.197753,0.112778,0.215575,0.11664,0.360253,-62.164613
35097,6.738736,0.26577,0.07953,0.124772,0.117719,0.376535,-65.290632,NA,NA,NA,NA,NA,NA,NA,5.131564,0.126218,0.238766,0.100023,0.045378,-0.325559,-57.57822
35212,9.218896,0.202613,0.432068,0.132981,0.024781,1.025773,-28.226568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35311,26.16536,0.05332,0.506817,0.048873,0.34446,-0.309407,-89.222069,NA,NA,NA,NA,NA,NA,NA,5.348651,0.168911,0.63156,0.351259,0.053827,0.238267,-54.591407
35337,10.168598,0.21257,0.073981,0.106948,0.06228,0.665763,-50.242283,NA,NA,NA,NA,NA,NA,NA,6.577788,0.296517,0.548251,0.217632,0.070848,0.297443,-46.110271
35352,5.12728,0.123511,0.115329,0.110203,0.122467,1.650446,-76.407796,NA,NA,NA,NA,NA,NA,NA,4.325836,0.050604,0.027404,0.574081,0.04389,0.688193,-89.783151
35428,1.26493,0.348562,0.087886,0.611408,0.074338,0.055377,-101.381183,NA,NA,NA,NA,NA,NA,NA,7.512888,0.109854,0.490702,0.417334,0.3802,-0.383116,-85.194864
35451,10.035304,0.145824,0.040609,0.119879,0.050612,0.787731,-61.287822,NA,NA,NA,NA,NA,NA,NA,6.95305,0.101013,0.234807,0.19203,0.051329,0.117919,-49.940224
35477,2.201019,0.265458,0.061028,0.379601,0.048211,1.021542,-82.179379,NA,NA,NA,NA,NA,NA,NA,4.809621,0.083359,0.068914,0.112613,0.051376,0.715023,-80.882904
35485,3.083708,0.222252,0.110005,0.276669,0.094849,1.032066,-83.233263,NA,NA,NA,NA,NA,NA,NA,3.520302,0.104545,0.147822,0.180291,0.105664,1.73382,-69.095232
35501,8.820546,0.070619,0.049605,0.379903,0.064814,0.112382,-77.231733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35535,7.827912,0.055243,0.056002,0.569998,0.098587,0.856389,-78.18235,NA,NA,NA,NA,NA,NA,NA,10.057662,0.120124,0.403535,0.196419,0.056605,1.58157,-45.592037
35584,5.997548,0.084385,0.176327,1.300335,0.072615,0.898198,-60.97376,NA,NA,NA,NA,NA,NA,NA,1.161389,0.078448,0.083233,0.215326,0.061353,0.888661,-93.608943
35675,2.617824,0.339351,0.060042,0.805666,0.092134,0.607962,-89.898801,NA,NA,NA,NA,NA,NA,NA,12.716659,0.062725,0.347118,0.198088,0.046413,-0.163282,-44.247054
35808,18.388717,0.296464,0.211204,0.334161,0.067984,0.701391,-35.157947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35907,4.922701,0.017302,0.08389,2.379086,0.055781,0.034781,-70.244165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35915,3.208473,0.325497,0.116207,1.121084,0.067368,0.680246,-84.501328,NA,NA,NA,NA,NA,NA,NA,8.257674,0.144537,0.267027,0.073274,0.02929,0.49374,-39.918081
35949,0.756497,0.090575,0.045683,0.186553,0.088515,1.526739,-78.87569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35980,1.979214,0.176012,0.395797,0.218571,0.070293,0.626393,-87.065964,NA,NA,NA,NA,NA,NA,NA,1.457668,0.063564,0.080764,0.19184,0.06363,1.2345,-83.377454
